time,temperature,precipitation,humidity,windspeed_10m,is_day,shortwave,year,month,day,id
"2023-02-21 06:00:00",7.8,0.0,64,3.3,0,0.0,2023,2,21,
"2023-02-21 07:00:00",7.5,0.0,62,4.1,0,0.0,2023,2,21,
"2023-02-21 08:00:00",11.5,0.0,49,4.3,1,82.0,2023,2,21,
"2023-02-21 09:00:00",15.5,0.0,37,4.7,1,331.0,2023,2,21,
"2023-02-21 10:00:00",18.5,0.0,31,7.2,1,580.0,2023,2,21,
"2023-02-21 11:00:00",21.2,0.0,25,7.6,1,783.0,2023,2,21,
"2023-02-21 12:00:00",23.1,0.0,21,7.9,1,922.0,2023,2,21,
"2023-02-21 13:00:00",24.0,0.0,22,7.6,1,965.0,2023,2,21,
"2023-02-21 14:00:00",24.3,0.0,24,9.8,1,934.0,2023,2,21,
"2023-02-21 15:00:00",23.5,0.0,26,21.7,1,811.0,2023,2,21,
"2023-02-21 16:00:00",22.5,0.0,28,27.1,1,697.0,2023,2,21,
"2023-02-21 17:00:00",21.4,0.0,29,26.9,1,478.0,2023,2,21,
"2023-02-21 18:00:00",19.6,0.0,32,26.7,1,235.0,2023,2,21,
"2023-02-21 19:00:00",17.6,0.0,38,25.1,0,27.0,2023,2,21,
"2023-02-21 20:00:00",16.5,0.0,42,18.2,0,0.0,2023,2,21,
"2023-02-21 21:00:00",15.9,0.0,45,16.4,0,0.0,2023,2,21,
"2023-02-21 22:00:00",14.9,0.0,49,12.1,0,0.0,2023,2,21,
"2023-02-21 23:00:00",13.5,0.0,56,9.0,0,0.0,2023,2,21,
"2023-02-22 00:00:00",12.2,0.0,61,8.0,0,0.0,2023,2,22,
"2023-02-22 01:00:00",9.9,0.0,71,9.7,0,0.0,2023,2,22,
"2023-02-22 02:00:00",8.6,0.0,78,9.0,0,0.0,2023,2,22,
"2023-02-22 03:00:00",8.8,0.0,77,8.7,0,0.0,2023,2,22,
"2023-02-22 04:00:00",8.7,0.0,78,8.1,0,0.0,2023,2,22,
"2023-02-22 05:00:00",8.4,0.0,81,9.2,0,0.0,2023,2,22,
"2023-02-22 06:00:00",10.3,0.0,67,6.8,0,0.0,2023,2,22,
"2023-02-22 07:00:00",7.7,0.0,76,7.8,0,0.0,2023,2,22,
"2023-02-22 08:00:00",10.7,0.0,65,6.5,1,77.0,2023,2,22,
"2023-02-22 09:00:00",14.5,0.0,51,4.0,1,284.0,2023,2,22,
"2023-02-22 10:00:00",17.5,0.0,40,5.1,1,503.0,2023,2,22,
"2023-02-22 11:00:00",19.8,0.0,32,6.9,1,642.0,2023,2,22,
"2023-02-22 12:00:00",21.7,0.0,28,9.0,1,815.0,2023,2,22,
"2023-02-22 13:00:00",22.9,0.0,27,12.6,1,929.0,2023,2,22,
"2023-02-22 14:00:00",23.8,0.0,26,13.7,1,966.0,2023,2,22,
"2023-02-22 15:00:00",23.8,0.0,26,16.2,1,840.0,2023,2,22,
"2023-02-22 16:00:00",23.1,0.0,27,18.1,1,659.0,2023,2,22,
"2023-02-22 17:00:00",21.8,0.0,30,20.3,1,447.0,2023,2,22,
"2023-02-22 18:00:00",19.9,0.0,37,17.4,1,197.0,2023,2,22,
"2023-02-22 19:00:00",16.7,0.0,45,18.2,0,29.0,2023,2,22,
"2023-02-22 20:00:00",14.8,0.0,51,10.2,0,0.0,2023,2,22,
"2023-02-22 21:00:00",13.4,0.0,54,8.0,0,0.0,2023,2,22,
"2023-02-22 22:00:00",12.3,0.0,53,7.6,0,0.0,2023,2,22,
"2023-02-22 23:00:00",11.0,0.0,55,7.2,0,0.0,2023,2,22,
"2023-02-23 00:00:00",9.6,0.0,59,4.9,0,0.0,2023,2,23,
"2023-02-23 01:00:00",9.6,0.0,55,3.8,0,0.0,2023,2,23,
"2023-02-23 02:00:00",9.1,0.0,56,3.9,0,0.0,2023,2,23,
"2023-02-23 03:00:00",8.4,0.0,58,3.4,0,0.0,2023,2,23,
"2023-02-23 04:00:00",7.7,0.0,61,3.1,0,0.0,2023,2,23,
"2023-02-23 05:00:00",6.6,0.0,65,5.1,0,0.0,2023,2,23,
"2023-02-23 06:00:00",10.2,0.0,53,1.5,0,0.0,2023,2,23,
"2023-02-23 07:00:00",9.7,0.0,54,3.1,1,0.0,2023,2,23,
"2023-02-23 08:00:00",10.7,0.0,52,4.8,1,87.0,2023,2,23,
"2023-02-23 09:00:00",14.2,0.0,43,4.7,1,338.0,2023,2,23,
"2023-02-23 10:00:00",16.6,0.0,39,8.0,1,587.0,2023,2,23,
"2023-02-23 11:00:00",19.4,0.0,34,9.7,1,791.0,2023,2,23,
"2023-02-23 12:00:00",22.0,0.0,27,9.4,1,931.0,2023,2,23,
"2023-02-23 13:00:00",24.1,0.0,22,8.9,1,996.0,2023,2,23,
"2023-02-23 14:00:00",25.6,0.0,19,9.5,1,981.0,2023,2,23,
"2023-02-23 15:00:00",26.4,0.0,18,8.4,1,885.0,2023,2,23,
"2023-02-23 16:00:00",26.5,0.0,19,6.8,1,715.0,2023,2,23,
"2023-02-23 17:00:00",25.7,0.0,22,6.1,1,491.0,2023,2,23,
"2023-02-23 18:00:00",23.9,0.0,27,11.3,1,243.0,2023,2,23,
"2023-02-23 19:00:00",20.0,0.0,35,14.4,0,31.0,2023,2,23,
"2023-02-23 20:00:00",17.2,0.0,41,6.1,0,0.0,2023,2,23,
"2023-02-23 21:00:00",14.7,0.0,48,5.4,0,0.0,2023,2,23,
"2023-02-23 22:00:00",14.6,0.0,45,6.7,0,0.0,2023,2,23,
"2023-02-23 23:00:00",14.2,0.0,48,7.3,0,0.0,2023,2,23,
"2023-02-24 00:00:00",13.2,0.0,52,6.6,0,0.0,2023,2,24,
"2023-02-24 01:00:00",16.2,0.0,42,5.7,0,0.0,2023,2,24,
"2023-02-24 02:00:00",15.2,0.0,45,2.5,0,0.0,2023,2,24,
"2023-02-24 03:00:00",10.4,0.0,61,4.9,0,0.0,2023,2,24,
"2023-02-24 04:00:00",9.5,0.0,64,4.0,0,0.0,2023,2,24,
"2023-02-24 05:00:00",9.8,0.0,62,4.1,0,0.0,2023,2,24,
"2023-02-24 06:00:00",10.2,0.0,61,6.5,0,0.0,2023,2,24,
"2023-02-24 07:00:00",11.5,0.0,54,4.4,1,0.0,2023,2,24,
"2023-02-24 08:00:00",11.9,0.0,52,2.9,1,89.0,2023,2,24,
"2023-02-24 09:00:00",15.0,0.0,44,3.0,1,343.0,2023,2,24,
"2023-02-24 10:00:00",17.7,0.0,38,6.5,1,594.0,2023,2,24,
"2023-02-24 11:00:00",20.3,0.0,32,10.3,1,800.0,2023,2,24,
"2023-02-24 12:00:00",22.6,0.0,26,11.3,1,942.0,2023,2,24,
"2023-02-24 13:00:00",24.1,0.0,22,10.6,1,1007.0,2023,2,24,
"2023-02-24 14:00:00",25.0,0.0,19,9.7,1,991.0,2023,2,24,
"2023-02-24 15:00:00",25.7,0.0,16,6.8,1,897.0,2023,2,24,
"2023-02-24 16:00:00",25.9,0.0,14,2.0,1,731.0,2023,2,24,
"2023-02-24 17:00:00",25.5,0.0,15,2.9,1,507.0,2023,2,24,
"2023-02-24 18:00:00",22.9,0.0,30,16.6,1,241.0,2023,2,24,
"2023-02-24 19:00:00",19.8,0.0,38,14.8,0,29.0,2023,2,24,
"2023-02-24 20:00:00",17.4,0.0,43,12.6,0,0.0,2023,2,24,
"2023-02-24 21:00:00",16.3,0.0,46,11.6,0,0.0,2023,2,24,
"2023-02-24 22:00:00",14.8,0.0,57,7.1,0,0.0,2023,2,24,
"2023-02-24 23:00:00",12.7,0.0,67,8.2,0,0.0,2023,2,24,
"2023-02-25 00:00:00",12.7,0.0,67,7.1,0,0.0,2023,2,25,
"2023-02-25 01:00:00",13.5,0.0,63,3.4,0,0.0,2023,2,25,
"2023-02-25 02:00:00",12.5,0.0,68,2.3,0,0.0,2023,2,25,
"2023-02-25 03:00:00",11.7,0.0,74,0.8,0,0.0,2023,2,25,
"2023-02-25 04:00:00",10.8,0.0,79,1.8,0,0.0,2023,2,25,
"2023-02-25 05:00:00",10.2,0.0,78,2.9,0,0.0,2023,2,25,
"2023-02-25 06:00:00",9.2,0.0,98,5.9,0,0.0,2023,2,25,
"2023-02-25 07:00:00",8.2,0.0,97,7.4,1,0.0,2023,2,25,
"2023-02-25 08:00:00",10.4,0.0,89,5.4,1,83.0,2023,2,25,
"2023-02-25 09:00:00",13.0,0.0,76,7.5,1,314.0,2023,2,25,
"2023-02-25 10:00:00",16.1,0.0,63,10.0,1,569.0,2023,2,25,
"2023-02-25 11:00:00",19.6,0.0,48,9.2,1,786.0,2023,2,25,
"2023-02-25 12:00:00",23.1,0.0,19,6.2,1,938.0,2023,2,25,
"2023-02-25 13:00:00",24.6,0.0,10,12.6,1,1003.0,2023,2,25,
"2023-02-25 14:00:00",24.8,0.0,12,14.8,1,984.0,2023,2,25,
"2023-02-25 15:00:00",24.5,0.0,13,16.9,1,895.0,2023,2,25,
"2023-02-25 16:00:00",24.0,0.0,16,16.9,1,715.0,2023,2,25,
"2023-02-25 17:00:00",23.1,0.0,21,15.5,1,492.0,2023,2,25,
"2023-02-25 18:00:00",21.2,0.0,28,15.7,1,242.0,2023,2,25,
"2023-02-25 19:00:00",18.1,0.0,35,6.9,0,32.0,2023,2,25,
"2023-02-25 20:00:00",16.1,0.0,42,8.7,0,0.0,2023,2,25,
"2023-02-25 21:00:00",14.3,0.0,47,6.4,0,0.0,2023,2,25,
"2023-02-25 22:00:00",13.3,0.0,49,5.9,0,0.0,2023,2,25,
"2023-02-25 23:00:00",12.4,0.0,52,6.2,0,0.0,2023,2,25,
"2023-02-26 00:00:00",10.9,0.0,58,5.2,0,0.0,2023,2,26,
"2023-02-26 01:00:00",13.3,0.0,48,0.4,0,0.0,2023,2,26,
"2023-02-26 02:00:00",13.0,0.0,51,2.6,0,0.0,2023,2,26,
"2023-02-26 03:00:00",10.1,0.0,59,3.6,0,0.0,2023,2,26,
"2023-02-26 04:00:00",8.7,0.0,61,4.8,0,0.0,2023,2,26,
"2023-02-26 05:00:00",8.2,0.0,64,3.6,0,0.0,2023,2,26,
"2023-02-26 06:00:00",8.2,0.0,64,6.1,0,0.0,2023,2,26,
"2023-02-26 07:00:00",8.3,0.0,64,5.6,1,0.0,2023,2,26,
"2023-02-26 08:00:00",13.0,0.0,49,1.6,1,91.0,2023,2,26,
"2023-02-26 09:00:00",16.0,0.0,42,4.8,1,339.0,2023,2,26,
"2023-02-26 10:00:00",18.6,0.0,38,6.5,1,584.0,2023,2,26,
"2023-02-26 11:00:00",21.4,0.0,32,9.7,1,786.0,2023,2,26,
"2023-02-26 12:00:00",23.7,0.0,27,9.9,1,852.0,2023,2,26,
"2023-02-26 13:00:00",25.3,0.0,21,8.1,1,812.0,2023,2,26,
"2023-02-26 14:00:00",26.4,0.0,18,6.9,1,782.0,2023,2,26,
"2023-02-26 15:00:00",26.0,0.0,16,2.6,1,604.0,2023,2,26,
"2023-02-26 16:00:00",26.0,0.0,15,5.6,1,505.0,2023,2,26,
"2023-02-26 17:00:00",25.3,0.0,18,12.5,1,437.0,2023,2,26,
"2023-02-26 18:00:00",23.8,0.0,17,20.0,1,206.0,2023,2,26,
"2023-02-26 19:00:00",21.1,0.0,21,10.1,0,27.0,2023,2,26,
"2023-02-26 20:00:00",18.0,0.0,28,6.3,0,0.0,2023,2,26,
"2023-02-26 21:00:00",17.0,0.0,32,7.7,0,0.0,2023,2,26,
"2023-02-26 22:00:00",15.7,0.0,36,6.1,0,0.0,2023,2,26,
"2023-02-26 23:00:00",15.0,0.0,38,3.1,0,0.0,2023,2,26,
"2023-02-27 00:00:00",14.1,0.0,39,5.2,0,0.0,2023,2,27,
"2023-02-27 01:00:00",13.8,0.0,41,6.6,0,0.0,2023,2,27,
"2023-02-27 02:00:00",12.1,0.0,47,5.9,0,0.0,2023,2,27,
"2023-02-27 03:00:00",10.9,0.0,52,5.3,0,0.0,2023,2,27,
"2023-02-27 04:00:00",11.8,0.0,51,7.4,0,0.0,2023,2,27,
"2023-02-27 05:00:00",13.3,0.0,48,7.1,0,0.0,2023,2,27,
"2023-02-27 06:00:00",10.7,0.0,60,10.7,0,0.0,2023,2,27,
"2023-02-27 07:00:00",9.6,0.0,65,11.2,1,0.0,2023,2,27,
"2023-02-27 08:00:00",14.7,0.0,47,7.1,1,94.0,2023,2,27,
"2023-02-27 09:00:00",17.2,0.0,39,5.1,1,345.0,2023,2,27,
"2023-02-27 10:00:00",19.2,0.0,34,3.1,1,593.0,2023,2,27,
"2023-02-27 11:00:00",21.4,0.0,28,4.1,1,796.0,2023,2,27,
"2023-02-27 12:00:00",23.3,0.0,22,6.6,1,935.0,2023,2,27,
"2023-02-27 13:00:00",24.8,0.0,16,8.0,1,961.0,2023,2,27,
"2023-02-27 14:00:00",26.6,0.0,12,7.1,1,967.0,2023,2,27,
"2023-02-27 15:00:00",27.8,0.0,12,10.2,1,843.0,2023,2,27,
"2023-02-27 16:00:00",28.0,0.0,12,10.8,1,658.0,2023,2,27,
"2023-02-27 17:00:00",26.9,0.0,13,2.1,1,452.0,2023,2,27,
"2023-02-27 18:00:00",23.7,0.0,28,19.1,1,201.0,2023,2,27,
"2023-02-27 19:00:00",21.7,0.0,29,12.6,0,27.0,2023,2,27,
"2023-02-27 20:00:00",18.8,0.0,35,6.9,0,0.0,2023,2,27,
"2023-02-27 21:00:00",16.4,0.0,41,7.1,0,0.0,2023,2,27,
"2023-02-27 22:00:00",15.5,0.0,45,4.6,0,0.0,2023,2,27,
"2023-02-27 23:00:00",16.1,0.0,42,8.7,0,0.0,2023,2,27,
"2024-02-01 00:00:00",13.7,0.0,40,1.6,0,0.0,2024,2,1,
"2024-02-01 01:00:00",13.0,0.0,41,1.4,0,0.0,2024,2,1,
"2024-02-01 02:00:00",10.7,0.0,43,2.1,0,0.0,2024,2,1,
"2024-02-01 03:00:00",9.0,0.0,45,3.2,0,0.0,2024,2,1,
"2024-02-01 04:00:00",8.0,0.0,49,2.3,0,0.0,2024,2,1,
"2024-02-01 05:00:00",8.2,0.0,50,1.6,0,0.0,2024,2,1,
"2024-02-01 06:00:00",7.5,0.0,53,3.3,0,0.0,2024,2,1,
"2024-02-01 07:00:00",6.5,0.0,66,2.6,0,0.0,2024,2,1,
"2024-02-01 08:00:00",9.9,0.0,54,1.6,1,45.0,2024,2,1,
"2024-02-01 09:00:00",13.7,0.0,41,2.1,1,255.0,2024,2,1,
"2024-02-01 10:00:00",16.2,0.0,40,4.9,1,444.0,2024,2,1,
"2024-02-01 11:00:00",18.2,0.0,33,9.0,1,624.0,2024,2,1,
"2024-02-01 12:00:00",20.0,0.0,29,13.5,1,716.0,2024,2,1,
"2024-02-01 13:00:00",18.9,0.0,31,9.7,1,268.0,2024,2,1,
"2024-02-01 14:00:00",18.4,0.0,34,9.6,1,200.0,2024,2,1,
"2024-02-01 15:00:00",18.8,0.1,34,1.5,1,337.0,2024,2,1,
"2024-02-01 16:00:00",18.9,0.0,35,5.0,1,330.0,2024,2,1,
"2024-02-01 17:00:00",18.5,0.0,40,2.7,1,185.0,2024,2,1,
"2024-02-01 18:00:00",18.5,0.0,42,3.5,1,80.0,2024,2,1,
"2024-02-01 19:00:00",13.8,0.0,57,6.1,0,10.0,2024,2,1,
"2024-02-01 20:00:00",14.0,0.0,58,4.3,0,0.0,2024,2,1,
"2024-02-01 21:00:00",10.5,0.0,79,3.9,0,0.0,2024,2,1,
"2024-02-01 22:00:00",9.7,0.0,84,3.2,0,0.0,2024,2,1,
"2024-02-01 23:00:00",8.8,0.0,85,3.4,0,0.0,2024,2,1,
"2024-02-02 00:00:00",8.1,0.0,85,4.1,0,0.0,2024,2,2,
"2024-02-02 01:00:00",7.5,0.0,86,3.4,0,0.0,2024,2,2,
"2024-02-02 02:00:00",7.0,0.0,87,3.1,0,0.0,2024,2,2,
"2024-02-02 03:00:00",6.5,0.0,89,2.8,0,0.0,2024,2,2,
"2024-02-02 04:00:00",6.3,0.0,88,3.3,0,0.0,2024,2,2,
"2024-02-02 05:00:00",5.7,0.0,89,3.6,0,0.0,2024,2,2,
"2024-02-02 06:00:00",5.3,0.0,89,4.1,0,0.0,2024,2,2,
"2024-02-02 07:00:00",4.9,0.0,91,5.5,0,0.0,2024,2,2,
"2024-02-02 08:00:00",8.1,0.0,76,3.9,1,46.0,2024,2,2,
"2024-02-02 09:00:00",12.0,0.0,59,2.4,1,247.0,2024,2,2,
"2024-02-02 10:00:00",15.8,0.0,50,6.6,1,497.0,2024,2,2,
"2024-02-02 11:00:00",19.6,0.0,38,9.2,1,708.0,2024,2,2,
"2024-02-02 12:00:00",22.3,0.0,30,9.3,1,848.0,2024,2,2,
"2024-02-02 13:00:00",24.4,0.0,25,7.3,1,892.0,2024,2,2,
"2024-02-02 14:00:00",25.6,0.0,21,5.5,1,875.0,2024,2,2,
"2024-02-02 15:00:00",26.3,0.0,17,4.0,1,745.0,2024,2,2,
"2024-02-02 16:00:00",24.6,0.0,22,22.5,1,560.0,2024,2,2,
"2024-02-02 17:00:00",22.2,0.0,27,27.5,1,396.0,2024,2,2,
"2024-02-02 18:00:00",19.9,0.0,34,25.4,1,189.0,2024,2,2,
"2024-02-02 19:00:00",17.4,0.0,42,11.5,0,14.0,2024,2,2,
"2024-02-02 20:00:00",13.3,0.0,56,8.0,0,0.0,2024,2,2,
"2024-02-02 21:00:00",11.0,0.0,61,6.6,0,0.0,2024,2,2,
"2024-02-02 22:00:00",10.0,0.0,59,5.4,0,0.0,2024,2,2,
"2024-02-02 23:00:00",8.8,0.0,62,6.2,0,0.0,2024,2,2,
"2024-02-03 00:00:00",8.0,0.0,67,6.3,0,0.0,2024,2,3,
"2024-02-03 01:00:00",7.0,0.0,73,6.2,0,0.0,2024,2,3,
"2024-02-03 02:00:00",6.1,0.0,79,8.0,0,0.0,2024,2,3,
"2024-02-03 03:00:00",5.3,0.0,81,9.1,0,0.0,2024,2,3,
"2024-02-03 04:00:00",5.7,0.0,74,8.6,0,0.0,2024,2,3,
"2024-02-03 05:00:00",4.9,0.0,69,9.2,0,0.0,2024,2,3,
"2024-02-03 06:00:00",5.1,0.0,58,8.2,0,0.0,2024,2,3,
"2024-02-03 07:00:00",4.0,0.0,70,9.8,0,0.0,2024,2,3,
"2024-02-03 08:00:00",7.6,0.0,49,5.2,1,56.0,2024,2,3,
"2024-02-03 09:00:00",14.1,0.0,31,3.0,1,292.0,2024,2,3,
"2024-02-03 10:00:00",18.8,0.0,19,11.2,1,538.0,2024,2,3,
"2024-02-03 11:00:00",21.3,0.0,14,18.6,1,743.0,2024,2,3,
"2024-02-03 12:00:00",22.9,0.0,14,19.1,1,883.0,2024,2,3,
"2024-02-03 13:00:00",23.7,0.0,15,20.3,1,946.0,2024,2,3,
"2024-02-03 14:00:00",24.0,0.0,14,19.8,1,927.0,2024,2,3,
"2024-02-03 15:00:00",23.8,0.0,14,19.2,1,832.0,2024,2,3,
"2024-02-03 16:00:00",23.1,0.0,16,19.9,1,669.0,2024,2,3,
"2024-02-03 17:00:00",21.6,0.0,18,22.4,1,451.0,2024,2,3,
"2024-02-03 18:00:00",19.6,0.0,20,13.1,1,202.0,2024,2,3,
"2024-02-03 19:00:00",14.2,0.0,34,8.7,0,16.0,2024,2,3,
"2024-02-03 20:00:00",12.4,0.0,40,6.9,0,0.0,2024,2,3,
"2024-02-03 21:00:00",10.6,0.0,46,6.1,0,0.0,2024,2,3,
"2024-02-03 22:00:00",9.0,0.0,50,2.7,0,0.0,2024,2,3,
"2024-02-03 23:00:00",8.3,0.0,46,2.9,0,0.0,2024,2,3,
"2024-02-04 00:00:00",7.5,0.0,42,2.4,0,0.0,2024,2,4,
"2024-02-04 01:00:00",6.2,0.0,43,2.1,0,0.0,2024,2,4,
"2024-02-04 02:00:00",5.4,0.0,45,2.4,0,0.0,2024,2,4,
"2024-02-04 03:00:00",4.9,0.0,44,2.9,0,0.0,2024,2,4,
"2024-02-04 04:00:00",5.4,0.0,41,3.4,0,0.0,2024,2,4,
"2024-02-04 05:00:00",9.0,0.0,32,3.7,0,0.0,2024,2,4,
"2024-02-04 06:00:00",8.5,0.0,33,3.8,0,0.0,2024,2,4,
"2024-02-04 07:00:00",8.6,0.0,34,7.4,0,0.0,2024,2,4,
"2024-02-04 08:00:00",7.7,0.0,37,6.2,1,57.0,2024,2,4,
"2024-02-04 09:00:00",12.5,0.0,23,4.3,1,295.0,2024,2,4,
"2024-02-04 10:00:00",15.5,0.0,13,4.9,1,544.0,2024,2,4,
"2024-02-04 11:00:00",17.4,0.0,10,3.7,1,752.0,2024,2,4,
"2024-02-04 12:00:00",19.3,0.0,7,1.1,1,896.0,2024,2,4,
"2024-02-04 13:00:00",20.8,0.0,7,1.8,1,964.0,2024,2,4,
"2024-02-04 14:00:00",21.9,0.0,8,4.6,1,946.0,2024,2,4,
"2024-02-04 15:00:00",22.9,0.0,7,7.8,1,848.0,2024,2,4,
"2024-02-04 16:00:00",23.5,0.0,6,10.1,1,684.0,2024,2,4,
"2024-02-04 17:00:00",23.4,0.0,5,9.7,1,465.0,2024,2,4,
"2024-02-04 18:00:00",21.4,0.0,7,8.9,1,212.0,2024,2,4,
"2024-02-04 19:00:00",15.8,0.0,13,9.7,0,17.0,2024,2,4,
"2024-02-04 20:00:00",14.7,0.0,14,8.6,0,0.0,2024,2,4,
"2024-02-04 21:00:00",15.6,0.0,14,6.4,0,0.0,2024,2,4,
"2024-02-04 22:00:00",16.8,0.0,14,5.4,0,0.0,2024,2,4,
"2024-02-04 23:00:00",16.0,0.0,14,6.4,0,0.0,2024,2,4,
"2024-02-05 00:00:00",13.3,0.0,17,8.2,0,0.0,2024,2,5,
"2024-02-05 01:00:00",10.0,0.0,22,8.7,0,0.0,2024,2,5,
"2024-02-05 02:00:00",7.6,0.0,28,9.2,0,0.0,2024,2,5,
"2024-02-05 03:00:00",6.8,0.0,30,8.4,0,0.0,2024,2,5,
"2024-02-05 04:00:00",6.1,0.0,30,9.0,0,0.0,2024,2,5,
"2024-02-05 05:00:00",5.1,0.0,32,9.6,0,0.0,2024,2,5,
"2024-02-05 06:00:00",4.4,0.0,34,9.7,0,0.0,2024,2,5,
"2024-02-05 07:00:00",3.9,0.0,42,9.2,0,0.0,2024,2,5,
"2024-02-05 08:00:00",8.2,0.0,31,6.5,1,58.0,2024,2,5,
"2024-02-05 09:00:00",12.5,0.0,23,8.8,1,296.0,2024,2,5,
"2024-02-05 10:00:00",14.8,0.0,19,7.5,1,546.0,2024,2,5,
"2024-02-05 11:00:00",17.0,0.0,15,7.9,1,753.0,2024,2,5,
"2024-02-05 12:00:00",19.0,0.0,13,7.9,1,897.0,2024,2,5,
"2024-02-05 13:00:00",20.6,0.0,12,8.0,1,964.0,2024,2,5,
"2024-02-05 14:00:00",22.1,0.0,10,8.4,1,949.0,2024,2,5,
"2024-02-05 15:00:00",23.1,0.0,8,9.5,1,857.0,2024,2,5,
"2024-02-05 16:00:00",23.3,0.0,8,9.7,1,694.0,2024,2,5,
"2024-02-05 17:00:00",22.6,0.0,9,9.0,1,472.0,2024,2,5,
"2024-02-05 18:00:00",20.6,0.0,11,7.3,1,215.0,2024,2,5,
"2024-02-05 19:00:00",15.5,0.0,12,8.9,0,18.0,2024,2,5,
"2024-02-05 20:00:00",14.0,0.0,22,8.2,0,0.0,2024,2,5,
"2024-02-05 21:00:00",13.0,0.0,30,7.2,0,0.0,2024,2,5,
"2024-02-05 22:00:00",12.2,0.0,35,9.0,0,0.0,2024,2,5,
"2024-02-05 23:00:00",10.6,0.0,41,6.6,0,0.0,2024,2,5,
"2024-02-06 00:00:00",8.8,0.0,46,5.9,0,0.0,2024,2,6,
"2024-02-06 01:00:00",7.8,0.0,45,5.8,0,0.0,2024,2,6,
"2024-02-06 02:00:00",7.0,0.0,41,6.0,0,0.0,2024,2,6,
"2024-02-06 03:00:00",5.9,0.0,41,4.9,0,0.0,2024,2,6,
"2024-02-06 04:00:00",4.7,0.0,41,5.2,0,0.0,2024,2,6,
"2024-02-06 05:00:00",7.1,0.0,31,6.9,0,0.0,2024,2,6,
"2024-02-06 06:00:00",9.0,0.0,23,6.4,0,0.0,2024,2,6,
"2024-02-06 07:00:00",8.8,0.0,18,7.7,0,0.0,2024,2,6,
"2024-02-06 08:00:00",7.7,0.0,20,5.8,1,59.0,2024,2,6,
"2024-02-06 09:00:00",12.9,0.0,13,4.4,1,298.0,2024,2,6,
"2024-02-06 10:00:00",16.2,0.0,12,3.9,1,546.0,2024,2,6,
"2024-02-06 11:00:00",18.9,0.0,11,4.8,1,750.0,2024,2,6,
"2024-02-06 12:00:00",21.4,0.0,8,5.9,1,893.0,2024,2,6,
"2024-02-06 13:00:00",23.4,0.0,8,6.9,1,961.0,2024,2,6,
"2024-02-06 14:00:00",24.7,0.0,8,8.5,1,949.0,2024,2,6,
"2024-02-06 15:00:00",25.3,0.0,7,9.3,1,857.0,2024,2,6,
"2024-02-06 16:00:00",25.4,0.0,6,10.5,1,692.0,2024,2,6,
"2024-02-06 17:00:00",24.7,0.0,7,10.6,1,470.0,2024,2,6,
"2024-02-06 18:00:00",22.9,0.0,8,6.5,1,215.0,2024,2,6,
"2024-02-06 19:00:00",19.7,0.0,8,14.5,0,19.0,2024,2,6,
"2024-02-06 20:00:00",17.6,0.0,16,14.8,0,0.0,2024,2,6,
"2024-02-06 21:00:00",15.8,0.0,19,9.5,0,0.0,2024,2,6,
"2024-02-06 22:00:00",12.7,0.0,22,6.9,0,0.0,2024,2,6,
"2024-02-06 23:00:00",10.5,0.0,26,3.3,0,0.0,2024,2,6,
"2024-02-07 00:00:00",9.3,0.0,30,2.6,0,0.0,2024,2,7,
"2024-02-07 01:00:00",11.2,0.0,27,3.1,0,0.0,2024,2,7,
"2024-02-07 02:00:00",11.6,0.0,26,4.3,0,0.0,2024,2,7,
"2024-02-07 03:00:00",10.9,0.0,29,3.3,0,0.0,2024,2,7,
"2024-02-07 04:00:00",10.4,0.0,31,1.5,0,0.0,2024,2,7,
"2024-02-07 05:00:00",10.0,0.0,32,2.5,0,0.0,2024,2,7,
"2024-02-07 06:00:00",9.5,0.0,34,1.3,0,0.0,2024,2,7,
"2024-02-07 07:00:00",8.8,0.0,48,0.8,0,0.0,2024,2,7,
"2024-02-07 08:00:00",9.2,0.0,48,1.1,1,58.0,2024,2,7,
"2024-02-07 09:00:00",12.5,0.0,42,2.7,1,294.0,2024,2,7,
"2024-02-07 10:00:00",16.0,0.0,34,4.1,1,539.0,2024,2,7,
"2024-02-07 11:00:00",19.4,0.0,24,5.1,1,741.0,2024,2,7,
"2024-02-07 12:00:00",22.8,0.0,15,7.4,1,879.0,2024,2,7,
"2024-02-07 13:00:00",25.0,0.0,12,8.8,1,944.0,2024,2,7,
"2024-02-07 14:00:00",26.5,0.0,11,8.7,1,931.0,2024,2,7,
"2024-02-07 15:00:00",27.3,0.0,10,11.7,1,840.0,2024,2,7,
"2024-02-07 16:00:00",27.0,0.0,12,13.1,1,677.0,2024,2,7,
"2024-02-07 17:00:00",25.8,0.0,16,11.6,1,457.0,2024,2,7,
"2024-02-07 18:00:00",23.6,0.0,23,11.8,1,208.0,2024,2,7,
"2024-02-07 19:00:00",19.1,0.0,34,10.4,0,18.0,2024,2,7,
"2024-02-07 20:00:00",15.3,0.0,45,7.6,0,0.0,2024,2,7,
"2024-02-07 21:00:00",14.0,0.0,52,5.2,0,0.0,2024,2,7,
"2024-02-07 22:00:00",12.1,0.0,60,2.3,0,0.0,2024,2,7,
"2024-02-07 23:00:00",11.9,0.0,60,2.9,0,0.0,2024,2,7,
"2024-02-08 00:00:00",11.9,0.0,55,5.4,0,0.0,2024,2,8,
"2024-02-08 01:00:00",10.0,0.0,59,4.6,0,0.0,2024,2,8,
