year,date,precipitation_hours,wind_speed_10m_max,temperature_2m_max,temperature_2m_min,rain_sum,shortwave_radiation_sum
2023,2023-05-12,0.0,29.6,26.8,10.9,0.0,25.61
2023,2023-05-13,6.0,22.9,25.0,11.1,3.9,21.78
2023,2023-05-14,1.0,16.5,23.6,11.2,0.1,22.93
2023,2023-05-15,0.0,14.9,24.2,8.7,0.0,26.93
2023,2023-05-16,3.0,17.7,22.6,9.5,1.0,21.88
2023,2023-05-17,1.0,20.5,24.7,8.5,0.8,24.48
2023,2023-05-18,0.0,21.4,25.5,9.6,0.0,25.03
2023,2023-05-19,1.0,18.9,25.5,10.9,0.1,22.45
2023,2023-05-20,2.0,16.3,25.7,12.5,0.2,22.22
2023,2023-05-21,12.0,21.3,22.4,13.6,3.3,18.9
2023,2023-05-22,5.0,12.5,24.5,11.4,2.4,23.49
2023,2023-05-23,1.0,15.6,24.5,10.6,0.5,23.49
2023,2023-05-24,0.0,18.1,24.9,11.5,0.0,25.04
2023,2023-05-25,1.0,21.3,26.7,11.5,0.1,26.77
2023,2023-05-26,3.0,17.7,25.7,11.9,0.4,26.64
2023,2023-05-27,1.0,14.0,25.5,13.0,0.2,26.97
2023,2023-05-28,6.0,11.5,24.7,13.1,4.4,22.71
2023,2023-05-29,5.0,18.0,22.7,10.8,2.4,25.65
2023,2023-05-30,0.0,17.1,27.0,9.5,0.0,27.56
2023,2023-05-31,0.0,16.3,27.0,11.3,0.0,26.63
2023,2023-06-01,2.0,14.0,28.7,12.0,0.8,25.67
2023,2023-06-02,0.0,15.8,30.8,13.2,0.0,28.6
2023,2023-06-03,1.0,18.9,31.9,13.9,0.3,27.64
2023,2023-06-04,0.0,26.0,31.4,12.4,0.0,28.85
2023,2023-06-05,1.0,18.1,27.7,12.1,1.3,27.41
2023,2023-06-06,4.0,11.2,26.8,11.6,5.3,25.78
2023,2023-06-07,2.0,14.9,24.6,11.2,0.2,23.12
2023,2023-06-08,0.0,17.7,26.4,11.7,0.0,27.25
2023,2023-06-09,0.0,13.0,29.1,11.3,0.0,29.95
2023,2023-06-10,0.0,16.6,30.3,12.4,0.0,28.95
2023,2023-06-11,1.0,24.9,30.4,13.2,0.5,25.88
2023,2023-06-12,0.0,28.8,31.7,13.4,0.0,28.6
2023,2023-06-13,0.0,23.4,32.8,13.6,0.0,31.63
2023,2023-06-14,0.0,18.5,33.2,14.1,0.0,29.78
2023,2023-06-15,0.0,22.4,31.6,14.1,0.0,30.32
2023,2023-06-16,0.0,19.7,31.2,13.9,0.0,29.08
2023,2023-06-17,0.0,18.2,29.9,14.0,0.0,28.33
2023,2023-06-18,0.0,19.4,31.5,12.8,0.0,31.11
2023,2023-06-19,0.0,23.9,32.7,13.0,0.0,30.91
2023,2023-06-20,0.0,22.3,31.7,14.4,0.0,29.95
2023,2023-06-21,0.0,25.3,32.2,14.4,0.0,28.32
2023,2023-06-22,0.0,27.7,31.2,13.7,0.0,30.82
2023,2023-06-23,0.0,31.3,31.0,14.0,0.0,27.96
2023,2023-06-24,0.0,28.5,29.3,12.6,0.0,26.13
2023,2023-06-25,9.0,17.1,28.3,14.3,2.0,25.33
2023,2023-06-26,8.0,16.9,24.2,12.6,2.6,19.29
2023,2023-06-27,4.0,10.4,26.6,12.8,5.7,25.25
2023,2023-06-28,7.0,20.7,27.5,13.5,0.7,24.78
2023,2023-06-29,8.0,13.7,23.7,14.0,2.0,17.45
2023,2023-06-30,14.0,11.1,25.4,13.9,4.2,24.88
2023,2023-07-01,11.0,14.4,25.4,13.7,4.6,24.96
2023,2023-07-02,7.0,12.6,24.2,13.0,8.7,25.39
2023,2023-07-03,4.0,12.0,25.2,14.1,2.1,26.76
2023,2023-07-04,11.0,12.0,24.2,14.3,5.1,21.45
2023,2023-07-05,7.0,10.1,24.3,13.4,6.2,22.36
2023,2023-07-06,11.0,12.3,24.9,13.7,15.3,21.6
2023,2023-07-07,8.0,16.7,26.2,15.6,3.0,26.74
2023,2023-07-08,3.0,13.8,26.8,13.6,3.1,27.18
2023,2023-07-09,15.0,16.8,25.2,14.3,3.0,25.55
2023,2023-07-10,12.0,13.0,24.6,14.2,5.8,24.01
2023,2023-07-11,4.0,13.0,23.4,13.6,1.0,25.21
2023,2023-07-12,2.0,10.5,24.7,12.9,1.5,27.53
2023,2023-07-13,3.0,14.0,25.1,10.0,0.6,27.78
2023,2023-07-14,0.0,13.8,25.7,10.3,0.0,27.34
2023,2023-07-15,2.0,18.4,26.8,12.7,0.3,28.51
2023,2023-07-16,7.0,19.6,27.7,12.3,0.9,27.41
2023,2023-07-17,1.0,17.3,25.5,12.7,0.2,22.57
2023,2023-07-18,3.0,13.8,26.9,12.7,0.3,27.26
2023,2023-07-19,2.0,12.5,26.6,13.8,0.2,26.32
2023,2023-07-20,0.0,16.6,27.5,12.3,0.0,27.57
2023,2023-07-21,3.0,14.2,26.5,13.1,2.1,26.41
2023,2023-07-22,10.0,12.0,23.8,12.4,13.1,22.92
2023,2023-07-23,11.0,11.5,23.2,14.2,2.8,21.38
2023,2023-07-24,14.0,14.1,22.5,13.4,14.3,17.07
2023,2023-07-25,16.0,10.9,22.7,14.2,8.6,21.7
2023,2023-07-26,14.0,9.2,23.7,14.0,12.5,25.59
2023,2023-07-27,15.0,11.2,17.9,12.3,12.6,14.02
2023,2023-07-28,1.0,11.7,19.9,9.1,0.8,19.4
2023,2023-07-29,3.0,14.7,24.0,9.5,1.1,26.49
2023,2023-07-30,8.0,12.2,21.3,13.4,6.7,18.85
2023,2023-07-31,6.0,14.3,22.5,12.1,6.9,19.98
2023,2023-08-01,11.0,11.9,24.3,12.8,3.7,24.2
2023,2023-08-02,5.0,21.7,23.9,12.3,0.7,26.16
2023,2023-08-03,6.0,7.7,22.2,12.5,12.2,19.97
2023,2023-08-04,15.0,8.7,22.0,14.0,12.6,17.54
2023,2023-08-05,14.0,7.3,22.0,13.4,16.7,22.95
2023,2023-08-06,13.0,9.4,22.1,13.5,11.3,21.66
2023,2023-08-07,2.0,18.6,24.7,10.7,0.7,27.32
2023,2023-08-08,0.0,10.3,24.6,10.5,0.0,26.87
2023,2023-08-09,0.0,10.5,25.7,10.7,0.0,26.97
2023,2023-08-10,2.0,12.4,25.6,11.6,0.3,25.32
2023,2023-08-11,2.0,9.0,26.1,12.2,4.3,26.64
2023,2023-08-12,3.0,15.5,25.2,11.1,0.3,27.95
2023,2023-08-13,2.0,14.0,25.2,12.4,0.8,25.42
2023,2023-08-14,12.0,20.0,25.5,14.2,14.2,22.57
2023,2023-08-15,3.0,13.3,24.2,10.9,0.3,25.06
2023,2023-08-16,5.0,16.1,22.9,12.0,6.1,19.94
2023,2023-08-17,19.0,8.3,21.9,13.9,14.1,18.12
2023,2023-08-18,10.0,9.5,20.6,11.0,12.3,19.84
2023,2023-08-19,10.0,10.4,22.3,13.6,9.7,22.96
2023,2023-08-20,6.0,22.4,21.1,13.5,1.0,15.17
2023,2023-08-21,6.0,11.2,22.1,10.7,1.3,25.25
2023,2023-08-22,9.0,12.2,22.8,12.1,5.7,25.5
2023,2023-08-23,17.0,19.5,23.4,14.2,5.0,22.87
2023,2023-08-24,19.0,17.2,23.3,13.3,9.3,25.37
2023,2023-08-25,8.0,13.8,21.4,10.2,0.8,24.83
2023,2023-08-26,6.0,12.8,20.8,12.3,0.6,19.79
2023,2023-08-27,10.0,9.7,21.5,14.3,2.4,19.54
2023,2023-08-28,8.0,9.5,20.3,13.7,1.0,16.41
2023,2023-08-29,0.0,14.0,22.7,11.7,0.0,28.42
2023,2023-08-30,0.0,8.1,23.9,11.9,0.0,28.51
2023,2023-08-31,10.0,13.2,22.4,13.9,13.3,22.64
2023,2023-09-01,12.0,9.2,21.5,13.2,4.8,21.65
2023,2023-09-02,1.0,18.5,23.3,13.2,0.1,27.53
2023,2023-09-03,9.0,15.1,23.3,14.2,6.2,22.09
2023,2023-09-04,4.0,6.8,23.4,12.0,0.5,25.42
2023,2023-09-05,2.0,13.8,23.2,10.5,0.9,24.04
2023,2023-09-06,8.0,9.0,23.0,14.2,11.7,23.05
2023,2023-09-07,12.0,12.0,23.3,13.3,8.1,25.53
2023,2023-09-08,1.0,14.8,23.4,12.0,0.1,25.1
2023,2023-09-09,1.0,22.2,23.4,11.0,0.1,27.99
2023,2023-09-10,4.0,17.0,24.4,10.8,0.7,26.12
2023,2023-09-11,2.0,24.5,23.3,11.2,0.2,27.0
2023,2023-09-12,0.0,21.2,24.4,10.4,0.0,26.74
2023,2023-09-13,1.0,14.7,25.3,12.6,0.1,24.74
2023,2023-09-14,0.0,14.8,26.8,12.3,0.0,27.2
2023,2023-09-15,3.0,11.2,26.1,13.2,2.4,24.37
2023,2023-09-16,12.0,8.1,25.3,14.4,18.3,19.62
2023,2023-09-17,15.0,9.7,21.3,13.2,7.4,18.84
2023,2023-09-18,8.0,10.7,22.2,12.7,16.8,21.76
2023,2023-09-19,7.0,13.8,23.0,13.5,5.2,23.69
2023,2023-09-20,0.0,17.3,23.8,10.6,0.0,26.6
2023,2023-09-21,2.0,18.9,24.1,12.6,0.2,25.86
2023,2023-09-22,0.0,20.6,24.5,11.6,0.0,25.36
2023,2023-09-23,0.0,18.9,26.1,13.2,0.0,27.02
2023,2023-09-24,0.0,20.2,26.8,11.8,0.0,27.32
2023,2023-09-25,0.0,19.9,26.8,9.9,0.0,27.51
2023,2023-09-26,0.0,24.0,26.5,9.7,0.0,25.7
2023,2023-09-27,0.0,17.5,27.1,9.6,0.0,26.54
2023,2023-09-28,0.0,25.1,27.0,9.8,0.0,26.86
2023,2023-09-29,0.0,19.5,27.3,11.3,0.0,24.92
2023,2023-09-30,0.0,17.3,27.0,12.2,0.0,23.04
2023,2023-10-01,1.0,18.6,26.7,12.4,0.1,22.62
2023,2023-10-02,2.0,16.1,27.7,13.8,0.2,19.71
2023,2023-10-03,7.0,11.5,24.1,14.2,5.3,19.9
2023,2023-10-04,6.0,11.4,25.5,13.9,1.8,21.03
2023,2023-10-05,8.0,16.1,25.8,13.2,1.7,23.13
2023,2023-10-06,3.0,32.4,25.7,12.4,0.5,24.37
2023,2023-10-07,22.0,23.4,23.8,13.7,9.7,16.4
2023,2023-10-08,13.0,15.9,19.5,13.6,4.1,9.87
2023,2023-10-09,16.0,10.0,23.0,13.2,5.2,13.84
2023,2023-10-10,12.0,11.4,25.2,14.0,4.5,20.86
2023,2023-10-11,6.0,15.0,23.5,12.8,1.2,13.18
2023,2023-10-12,4.0,11.1,24.8,11.7,5.3,21.93
2023,2023-10-13,3.0,12.9,24.7,11.9,3.9,21.51
2023,2023-10-14,0.0,17.1,26.4,13.1,0.0,21.13
2023,2023-10-15,16.0,19.2,22.7,13.7,2.6,13.82
2023,2023-10-16,11.0,23.8,22.4,11.6,2.3,16.72
2023,2023-10-17,0.0,14.0,21.5,8.7,0.0,20.14
2023,2023-10-18,0.0,12.5,24.2,9.3,0.0,21.86
2023,2023-10-19,0.0,22.2,24.9,11.0,0.0,22.35
2023,2023-10-20,0.0,19.4,25.2,10.2,0.0,21.9
2023,2023-10-21,0.0,13.0,27.2,9.5,0.0,23.36
2023,2023-10-22,0.0,13.0,27.4,9.8,0.0,23.51
2023,2023-10-23,0.0,13.9,26.3,9.7,0.0,21.56
2023,2023-10-24,4.0,15.2,25.3,10.1,1.6,20.55
2023,2023-10-25,19.0,9.9,17.4,13.5,18.4,5.31
2023,2023-10-26,9.0,7.1,23.3,12.4,0.9,19.12
2023,2023-10-27,5.0,11.5,24.2,11.6,0.9,20.85
2023,2023-10-28,0.0,16.5,23.6,12.3,0.0,21.34
2023,2023-10-29,0.0,17.6,24.4,11.2,0.0,22.16
2023,2023-10-30,0.0,18.5,23.2,9.9,0.0,22.29
2023,2023-10-31,0.0,25.7,24.8,9.2,0.0,22.42
2023,2023-11-01,0.0,18.9,22.1,7.6,0.0,18.44
2023,2023-11-02,0.0,10.9,23.0,6.8,0.0,19.55
2023,2023-11-03,0.0,26.6,25.4,9.2,0.0,21.36
2023,2023-11-04,0.0,18.3,24.9,9.3,0.0,22.69
2023,2023-11-05,0.0,15.0,25.9,7.9,0.0,22.5
2023,2023-11-06,1.0,11.2,26.9,9.3,0.2,20.88
2023,2023-11-07,0.0,10.2,27.7,12.7,0.0,20.8
2023,2023-11-08,0.0,23.0,27.9,11.9,0.0,21.09
2023,2023-11-09,5.0,13.6,26.3,11.7,5.4,18.81
2023,2023-11-10,4.0,9.2,25.1,10.7,1.9,19.08
2023,2023-11-11,8.0,13.6,24.7,13.0,4.3,18.33
2023,2023-11-12,5.0,12.0,24.3,8.3,1.0,19.18
2023,2023-11-13,8.0,12.4,23.8,13.7,0.9,17.42
2023,2023-11-14,4.0,17.1,23.7,12.1,0.4,17.55
2023,2023-11-15,0.0,15.3,24.4,8.7,0.0,21.65
2023,2023-11-16,0.0,10.2,24.3,8.1,0.0,22.55
2023,2023-11-17,0.0,11.9,26.7,10.6,0.0,22.11
2023,2023-11-18,0.0,11.5,25.7,10.7,0.0,21.92
2023,2023-11-19,0.0,8.6,27.8,12.0,0.0,21.62
2023,2023-11-20,0.0,17.5,27.7,8.9,0.0,19.01
2023,2023-11-21,6.0,15.7,24.3,11.1,1.2,18.79
2023,2023-11-22,9.0,18.0,20.8,8.5,9.5,12.48
2023,2023-11-23,5.0,15.5,18.0,9.4,4.2,6.66
2023,2023-11-24,0.0,12.4,23.0,4.4,0.0,21.18
2023,2023-11-25,0.0,15.0,23.8,4.3,0.0,21.07
2023,2023-11-26,2.0,10.9,22.5,5.1,0.2,19.06
2023,2023-11-27,0.0,10.7,20.3,9.3,0.0,12.32
2023,2023-11-28,5.0,12.6,20.9,9.6,0.8,12.34
2023,2023-11-29,2.0,9.7,20.6,9.8,0.2,14.89
2023,2023-11-30,0.0,11.2,24.5,7.5,0.0,17.52
2023,2023-12-01,0.0,15.9,24.3,8.2,0.0,16.48
2023,2023-12-02,0.0,9.0,21.8,10.3,0.0,10.32
2023,2023-12-03,1.0,13.3,21.9,9.7,0.1,14.99
2023,2023-12-04,14.0,11.5,20.7,12.0,3.2,15.2
2023,2023-12-05,12.0,14.7,21.0,10.8,5.0,14.09
2023,2023-12-06,14.0,12.6,18.7,11.0,4.1,10.12
2023,2023-12-07,5.0,15.3,18.6,9.5,2.8,14.41
2023,2023-12-08,2.0,7.1,20.6,6.2,2.5,16.78
2023,2023-12-09,0.0,9.2,21.2,9.2,0.0,17.81
2023,2023-12-10,0.0,21.7,19.2,8.3,0.0,12.72
2023,2023-12-11,15.0,7.9,13.8,7.3,8.0,5.65
2023,2023-12-12,0.0,11.8,17.5,6.5,0.0,15.6
2023,2023-12-13,5.0,8.4,17.8,8.2,0.9,11.67
2023,2023-12-14,5.0,15.6,18.3,10.2,0.7,12.86
2023,2023-12-15,4.0,11.8,17.7,9.0,0.5,12.75
2023,2023-12-16,2.0,9.0,18.6,7.8,0.2,14.23
2023,2023-12-17,4.0,11.6,19.7,8.8,0.9,19.39
2023,2023-12-18,0.0,12.9,20.6,7.8,0.0,20.27
2023,2023-12-19,1.0,8.9,19.8,3.9,0.1,18.59
2023,2023-12-20,0.0,10.9,21.4,6.4,0.0,20.23
2023,2023-12-21,0.0,9.5,22.3,6.8,0.0,20.06
2023,2023-12-22,0.0,17.1,22.5,6.0,0.0,19.64
2023,2023-12-23,0.0,12.1,23.0,3.0,0.0,17.92
2023,2023-12-24,0.0,17.6,24.1,6.0,0.0,16.65
2023,2023-12-25,0.0,8.4,24.7,5.8,0.0,17.5
2023,2023-12-26,4.0,22.4,20.3,5.8,0.8,13.71
2023,2023-12-27,4.0,11.4,16.6,4.5,0.8,9.23
2023,2023-12-28,0.0,13.7,20.3,3.3,0.0,20.17
2023,2023-12-29,0.0,16.4,20.0,0.4,0.0,19.53
2023,2023-12-30,0.0,15.3,19.3,2.1,0.0,18.29
2023,2023-12-31,0.0,14.1,22.1,2.0,0.0,20.33
2024,2024-01-01,0.0,11.0,21.9,6.6,0.0,20.14
2024,2024-01-02,0.0,14.7,23.5,4.9,0.0,17.92
2024,2024-01-03,0.0,14.5,23.8,7.7,0.0,19.01
2024,2024-01-04,0.0,19.1,24.0,4.1,0.0,20.36
2024,2024-01-05,0.0,22.4,22.1,5.3,0.0,20.19
2024,2024-01-06,0.0,15.1,24.1,3.7,0.0,20.39
2024,2024-01-07,1.0,14.6,23.1,7.4,0.1,15.49
2024,2024-01-08,0.0,21.0,23.0,6.7,0.0,17.67
2024,2024-01-09,0.0,14.0,23.6,6.7,0.0,17.73
2024,2024-01-10,0.0,19.7,24.9,4.6,0.0,19.53
2024,2024-01-11,0.0,16.6,26.2,5.7,0.0,19.1
2024,2024-01-12,0.0,14.5,27.6,6.7,0.0,20.58
2024,2024-01-13,0.0,17.1,25.5,6.9,0.0,14.83
2024,2024-01-14,0.0,10.7,25.3,8.4,0.0,17.15
2024,2024-01-15,0.0,12.4,26.8,6.3,0.0,21.05
2024,2024-01-16,0.0,16.5,25.9,9.6,0.0,19.83
2024,2024-01-17,0.0,12.0,25.4,8.0,0.0,18.15
2024,2024-01-18,0.0,12.8,25.2,12.0,0.0,19.24
2024,2024-01-19,0.0,9.8,22.7,12.2,0.0,11.51
2024,2024-01-20,0.0,9.5,18.0,7.6,0.0,10.27
2024,2024-01-21,2.0,12.1,19.7,8.3,1.5,12.64
2024,2024-01-22,0.0,10.8,22.7,5.2,0.0,18.14
2024,2024-01-23,0.0,14.6,23.9,5.3,0.0,19.7
2024,2024-01-24,0.0,23.8,24.1,5.7,0.0,21.54
2024,2024-01-25,0.0,22.4,25.6,4.7,0.0,21.48
2024,2024-01-26,0.0,18.0,25.3,5.5,0.0,21.7
2024,2024-01-27,0.0,15.8,25.4,6.6,0.0,22.4
2024,2024-01-28,0.0,14.9,22.5,9.5,0.0,17.37
2024,2024-01-29,0.0,12.5,21.4,7.6,0.0,15.48
2024,2024-01-30,0.0,21.9,20.7,9.8,0.0,12.48
2024,2024-01-31,0.0,10.5,22.6,9.8,0.0,12.5
2024,2024-02-01,1.0,13.5,20.0,6.5,0.1,12.58
2024,2024-02-02,0.0,27.5,26.3,4.9,0.0,21.66
2024,2024-02-03,0.0,22.4,24.0,4.0,0.0,23.6
2024,2024-02-04,0.0,10.1,23.5,4.9,0.0,24.05
2024,2024-02-05,0.0,9.7,23.3,3.9,0.0,24.19
2024,2024-02-06,0.0,14.8,25.4,4.7,0.0,24.15
2024,2024-02-07,0.0,13.1,27.3,8.8,0.0,23.71
2024,2024-02-08,0.0,20.1,29.8,9.9,0.0,23.73
2024,2024-02-09,0.0,22.3,29.4,9.4,0.0,24.02
2024,2024-02-10,0.0,23.0,27.4,5.8,0.0,24.45
2024,2024-02-11,0.0,21.7,26.4,5.6,0.0,23.98
2024,2024-02-12,0.0,27.2,26.3,7.7,0.0,21.49
2024,2024-02-13,0.0,19.7,25.3,7.4,0.0,19.67
2024,2024-02-14,0.0,13.5,25.3,8.3,0.0,18.64
2024,2024-02-15,0.0,25.6,26.8,9.2,0.0,19.87
2024,2024-02-16,0.0,23.6,23.5,6.5,0.0,20.55
2024,2024-02-17,14.0,15.5,17.7,6.5,18.0,9.24
2024,2024-02-18,0.0,8.0,19.5,4.5,0.0,24.51
2024,2024-02-19,0.0,11.6,23.7,2.6,0.0,25.8
2024,2024-02-20,0.0,16.7,24.3,7.0,0.0,26.05
2024,2024-02-21,0.0,9.7,26.8,8.2,0.0,25.88
2024,2024-02-22,0.0,10.7,27.6,5.0,0.0,26.21
2024,2024-02-23,0.0,10.5,28.3,12.6,0.0,26.29
2024,2024-02-24,0.0,10.3,28.0,9.3,0.0,25.09
2024,2024-02-25,0.0,18.9,28.3,8.3,0.0,26.13
2024,2024-02-26,0.0,13.7,28.4,9.8,0.0,26.41
2024,2024-02-27,0.0,17.7,29.0,7.4,0.0,26.1
2024,2024-02-28,0.0,13.5,29.0,11.4,0.0,24.53
2024,2024-02-29,0.0,23.1,28.3,9.4,0.0,26.22
2024,2024-03-01,0.0,25.7,27.7,9.1,0.0,25.02
2024,2024-03-02,0.0,24.5,28.0,9.0,0.0,25.55
2024,2024-03-03,0.0,27.1,27.9,8.9,0.0,26.3
2024,2024-03-04,0.0,24.7,29.0,9.5,0.0,26.44
2024,2024-03-05,0.0,23.4,28.8,8.5,0.0,27.0
2024,2024-03-06,0.0,19.9,29.5,13.5,0.0,26.64
2024,2024-03-07,0.0,28.7,30.8,8.9,0.0,27.35
2024,2024-03-08,0.0,23.3,32.5,7.3,0.0,27.65
2024,2024-03-09,0.0,22.4,30.9,7.1,0.0,27.74
2024,2024-03-10,0.0,28.3,29.5,7.8,0.0,26.9
2024,2024-03-11,0.0,24.1,29.1,8.5,0.0,25.8
2024,2024-03-12,0.0,18.4,27.5,9.0,0.0,24.6
2024,2024-03-13,0.0,17.6,28.0,11.1,0.0,25.23
2024,2024-03-14,0.0,25.9,29.4,9.4,0.0,27.45
2024,2024-03-15,0.0,23.7,29.4,8.8,0.0,27.0
2024,2024-03-16,0.0,23.3,29.0,10.3,0.0,27.21
2024,2024-03-17,0.0,21.5,29.8,10.4,0.0,22.89
2024,2024-03-18,0.0,22.9,30.5,10.8,0.0,26.67
2024,2024-03-19,1.0,18.9,27.7,14.1,0.2,22.09
2024,2024-03-20,0.0,23.3,29.0,11.6,0.0,24.37
2024,2024-03-21,1.0,22.0,29.7,11.1,0.1,27.29
2024,2024-03-22,0.0,24.8,31.1,10.0,0.0,28.21
2024,2024-03-23,0.0,29.4,29.2,12.9,0.0,28.0
2024,2024-03-24,0.0,30.1,30.7,7.6,0.0,29.46
2024,2024-03-25,0.0,25.5,28.2,6.5,0.0,27.22
2024,2024-03-26,0.0,22.7,30.3,6.9,0.0,29.1
2024,2024-03-27,0.0,25.3,30.3,5.9,0.0,30.02
2024,2024-03-28,0.0,23.0,28.4,7.5,0.0,28.21
2024,2024-03-29,0.0,26.6,29.7,7.9,0.0,29.05
2024,2024-03-30,0.0,30.3,29.4,10.1,0.0,28.78
2024,2024-03-31,0.0,19.8,30.2,10.5,0.0,25.84
2024,2024-04-01,0.0,23.7,29.9,10.7,0.0,28.98
2024,2024-04-02,0.0,27.7,30.8,10.3,0.0,28.58
2024,2024-04-03,1.0,24.3,30.4,9.8,0.2,27.01
2024,2024-04-04,2.0,18.0,27.8,8.9,0.3,24.06
2024,2024-04-05,0.0,27.0,28.5,9.6,0.0,28.99
2024,2024-04-06,0.0,29.4,29.7,9.4,0.0,28.85
2024,2024-04-07,0.0,18.7,29.6,11.8,0.0,26.59
2024,2024-04-08,0.0,30.0,29.1,14.5,0.0,28.37
2024,2024-04-09,0.0,24.6,28.5,10.0,0.0,29.24
2024,2024-04-10,0.0,26.1,28.7,10.0,0.0,28.09
2024,2024-04-11,0.0,21.9,27.8,9.7,0.0,25.45
2024,2024-04-12,0.0,21.4,29.5,8.7,0.0,27.21
2024,2024-04-13,0.0,20.9,30.4,12.2,0.0,29.0
2024,2024-04-14,0.0,20.2,31.8,11.3,0.0,28.41
2024,2024-04-15,0.0,18.1,31.4,12.3,0.0,25.86
2024,2024-04-16,0.0,20.5,31.7,13.7,0.0,27.46
2024,2024-04-17,0.0,15.8,31.3,13.3,0.0,27.7
2024,2024-04-18,1.0,17.6,30.4,13.2,0.1,26.64
2024,2024-04-19,3.0,28.2,28.5,13.6,2.5,21.28
2024,2024-04-20,1.0,14.8,28.6,13.6,0.1,22.78
2024,2024-04-21,1.0,24.5,27.8,11.8,0.1,26.76
2024,2024-04-22,5.0,18.4,26.3,12.4,2.5,21.6
2024,2024-04-23,0.0,9.4,26.3,10.0,0.0,26.62
2024,2024-04-24,0.0,16.9,29.9,11.1,0.0,27.04
2024,2024-04-25,0.0,20.5,29.1,11.8,0.0,24.61
2024,2024-04-26,1.0,20.3,27.3,12.3,0.5,22.1
2024,2024-04-27,0.0,18.2,28.1,12.1,0.0,26.63
2024,2024-04-28,0.0,26.6,29.1,10.6,0.0,28.39
2024,2024-04-29,0.0,23.6,29.1,10.5,0.0,28.67
2024,2024-04-30,0.0,21.8,30.0,11.7,0.0,27.31
2024,2024-05-01,0.0,24.2,30.1,12.2,0.0,26.52
2024,2024-05-02,0.0,12.0,30.3,12.5,0.0,26.91
2024,2024-05-03,1.0,21.2,32.3,12.7,0.1,28.12
2024,2024-05-04,1.0,13.6,32.1,12.7,0.1,27.6
2024,2024-05-05,0.0,16.5,32.1,13.2,0.0,26.41
2024,2024-05-06,0.0,10.0,31.3,13.7,0.0,26.83
2024,2024-05-07,0.0,22.7,33.1,13.8,0.0,26.53
2024,2024-05-08,0.0,17.1,32.0,14.1,0.0,26.13
2024,2024-05-09,0.0,20.7,33.6,14.5,0.0,25.95
2024,2024-05-10,0.0,20.8,34.3,15.2,0.0,27.22
2024,2024-05-11,0.0,25.4,33.5,15.1,0.0,27.48
2024,2024-05-12,0.0,27.0,31.9,14.7,0.0,26.41
2024,2024-05-13,1.0,16.1,31.2,14.3,0.1,25.99
2024,2024-05-14,0.0,15.7,31.9,13.7,0.0,27.09
2024,2024-05-15,0.0,16.9,31.3,14.4,0.0,25.83
2024,2024-05-16,1.0,16.3,31.8,14.0,0.2,26.51
2024,2024-05-17,0.0,16.8,32.2,14.7,0.0,25.92
2024,2024-05-18,0.0,23.0,32.3,15.7,0.0,26.67
2024,2024-05-19,1.0,27.9,31.1,15.8,0.5,28.31
2024,2024-05-20,0.0,26.7,32.6,13.7,0.0,29.19
2024,2024-05-21,0.0,16.3,32.3,14.2,0.0,30.6
2024,2024-05-22,3.0,18.7,32.3,15.0,0.9,27.0
2024,2024-05-23,0.0,13.2,32.7,15.1,0.0,26.95
2024,2024-05-24,1.0,21.7,33.2,15.2,0.1,25.79
2024,2024-05-25,0.0,22.1,34.1,14.3,0.0,28.08
2024,2024-05-26,5.0,23.2,33.9,14.7,10.9,26.7
2024,2024-05-27,1.0,17.0,32.3,16.0,0.2,28.08
2024,2024-05-28,0.0,19.9,31.0,14.3,0.0,28.75
2024,2024-05-29,13.0,17.0,27.8,15.3,5.8,21.49
2024,2024-05-30,4.0,13.7,30.5,12.0,0.8,27.97
2024,2024-05-31,0.0,19.9,33.3,12.8,0.0,28.4
2024,2024-06-01,0.0,22.8,33.5,12.7,0.0,28.74
2024,2024-06-02,0.0,29.6,34.6,12.9,0.0,28.21
2024,2024-06-03,0.0,24.2,31.9,13.0,0.0,29.17
2024,2024-06-04,1.0,14.0,30.2,17.1,0.7,24.22
2024,2024-06-05,0.0,26.3,30.4,14.9,0.0,26.76
2024,2024-06-06,1.0,19.9,32.7,14.8,0.1,25.77
2024,2024-06-07,1.0,26.0,31.6,14.4,0.1,28.44
2024,2024-06-08,0.0,14.2,29.9,14.2,0.0,26.51
2024,2024-06-09,9.0,11.5,27.4,15.0,8.2,20.06
2024,2024-06-10,1.0,24.0,30.4,13.9,0.1,25.69
2024,2024-06-11,0.0,28.5,30.7,12.9,0.0,26.47
2024,2024-06-12,0.0,24.9,30.4,13.6,0.0,29.57
2024,2024-06-13,0.0,26.7,31.0,13.9,0.0,29.27
2024,2024-06-14,1.0,23.1,30.2,14.6,0.1,27.35
2024,2024-06-15,0.0,23.8,29.4,12.8,0.0,29.17
2024,2024-06-16,1.0,19.8,29.9,13.9,0.1,30.45
2024,2024-06-17,0.0,16.8,29.5,11.6,0.0,31.35
2024,2024-06-18,0.0,21.1,30.4,13.3,0.0,31.21
2024,2024-06-19,5.0,22.7,28.3,12.7,1.9,24.65
2024,2024-06-20,19.0,9.8,23.3,15.9,25.4,13.64
2024,2024-06-21,13.0,25.9,24.1,14.7,15.6,24.36
2024,2024-06-22,18.0,13.8,21.6,13.7,12.6,19.95
2024,2024-06-23,15.0,11.2,22.1,14.4,20.0,17.27
2024,2024-06-24,12.0,12.2,22.9,12.6,12.2,21.68
